id,productId,region,units,soldAt
S-103455,P-1068,East,22,2024-06-08T00:00:00.000Z
S-103456,P-1063,East,12,2024-10-25T00:00:00.000Z
S-103457,P-1012,East,28,2024-04-24T00:00:00.000Z
S-103458,P-1126,East,54,2024-03-02T00:00:00.000Z
S-103459,P-1026,North,55,2024-03-30T00:00:00.000Z
S-103460,P-1088,Central,40,2024-12-06T00:00:00.000Z
S-103461,P-1110,Central,35,2024-10-25T00:00:00.000Z
S-103462,P-1167,Central,14,2024-09-16T00:00:00.000Z
S-103463,P-1052,East,64,2024-06-27T00:00:00.000Z
S-103464,P-1093,Central,20,2024-05-07T00:00:00.000Z
S-103465,P-1064,Central,69,2024-01-02T00:00:00.000Z
S-103466,P-1232,Central,44,2024-01-19T00:00:00.000Z
S-103467,P-1184,Central,64,2024-06-28T00:00:00.000Z
S-103468,P-1207,West,44,2024-12-06T00:00:00.000Z
S-103469,P-1199,South,3,2024-11-16T00:00:00.000Z
S-103470,P-1055,North,45,2024-03-01T00:00:00.000Z
S-103471,P-1043,West,66,2024-07-08T00:00:00.000Z
S-103472,P-1201,North,45,2024-08-12T00:00:00.000Z
S-103473,P-1204,West,11,2024-03-18T00:00:00.000Z
S-103474,P-1156,Central,68,2024-06-22T00:00:00.000Z
S-103475,P-1122,Central,76,2024-02-28T00:00:00.000Z
S-103476,P-1048,South,36,2024-06-27T00:00:00.000Z
S-103477,P-1065,West,77,2024-10-28T00:00:00.000Z
S-103478,P-1122,East,44,2024-12-06T00:00:00.000Z
S-103479,P-1031,Central,69,2024-12-24T00:00:00.000Z
S-103480,P-1181,North,54,2024-06-14T00:00:00.000Z
S-103481,P-1099,Central,67,2024-06-26T00:00:00.000Z
S-103482,P-1022,South,32,2024-12-17T00:00:00.000Z
S-103483,P-1168,East,32,2024-05-06T00:00:00.000Z
S-103484,P-1058,West,80,2024-09-11T00:00:00.000Z
S-103485,P-1132,East,46,2024-02-24T00:00:00.000Z
S-103486,P-1105,West,31,2024-01-19T00:00:00.000Z
S-103487,P-1015,South,9,2024-05-03T00:00:00.000Z
S-103488,P-1026,South,1,2024-10-02T00:00:00.000Z
S-103489,P-1140,West,70,2024-03-10T00:00:00.000Z
S-103490,P-1113,Central,11,2024-04-19T00:00:00.000Z
S-103491,P-1108,West,4,2024-03-20T00:00:00.000Z
S-103492,P-1062,East,26,2024-03-30T00:00:00.000Z
S-103493,P-1058,Central,35,2024-06-03T00:00:00.000Z
S-103494,P-1010,South,35,2024-04-08T00:00:00.000Z
S-103495,P-1003,North,39,2024-04-29T00:00:00.000Z
S-103496,P-1125,North,12,2024-11-12T00:00:00.000Z
S-103497,P-1013,Central,41,2024-05-11T00:00:00.000Z
S-103498,P-1086,Central,32,2024-08-23T00:00:00.000Z
S-103499,P-1137,North,45,2024-10-10T00:00:00.000Z
S-103500,P-1177,West,57,2024-03-31T00:00:00.000Z
S-103501,P-1020,South,75,2024-01-02T00:00:00.000Z
S-103502,P-1117,North,11,2024-08-08T00:00:00.000Z
S-103503,P-1073,Central,76,2024-09-25T00:00:00.000Z
S-103504,P-1015,North,18,2024-11-23T00:00:00.000Z
S-103505,P-1236,Central,7,2024-03-06T00:00:00.000Z
S-103506,P-1036,South,72,2024-06-29T00:00:00.000Z
S-103507,P-1204,West,66,2024-09-21T00:00:00.000Z
S-103508,P-1080,North,6,2024-09-08T00:00:00.000Z
S-103509,P-1038,South,57,2024-01-20T00:00:00.000Z
S-103510,P-1166,East,7,2024-12-28T00:00:00.000Z
S-103511,P-1238,North,29,2024-12-08T00:00:00.000Z
S-103512,P-1091,East,13,2024-03-10T00:00:00.000Z
S-103513,P-1042,West,28,2024-04-21T00:00:00.000Z
S-103514,P-1233,West,29,2024-05-19T00:00:00.000Z
S-103515,P-1219,West,18,2024-01-30T00:00:00.000Z
S-103516,P-1161,South,73,2024-05-24T00:00:00.000Z
S-103517,P-1025,South,4,2024-09-09T00:00:00.000Z
S-103518,P-1201,Central,3,2024-09-21T00:00:00.000Z
S-103519,P-1147,West,11,2024-05-30T00:00:00.000Z
S-103520,P-1153,South,50,2024-08-08T00:00:00.000Z
S-103521,P-1009,South,36,2024-08-27T00:00:00.000Z
S-103522,P-1117,Central,8,2024-12-24T00:00:00.000Z
S-103523,P-1197,South,76,2024-06-03T00:00:00.000Z
S-103524,P-1238,West,68,2024-11-09T00:00:00.000Z
S-103525,P-1178,North,46,2024-07-03T00:00:00.000Z
S-103526,P-1169,South,44,2024-04-15T00:00:00.000Z
S-103527,P-1068,North,56,2024-05-09T00:00:00.000Z
S-103528,P-1154,East,26,2024-02-25T00:00:00.000Z
S-103529,P-1239,East,22,2024-11-15T00:00:00.000Z
S-103530,P-1104,South,38,2024-04-09T00:00:00.000Z
S-103531,P-1081,North,47,2024-02-29T00:00:00.000Z
S-103532,P-1008,North,4,2024-09-07T00:00:00.000Z
S-103533,P-1090,South,11,2024-10-04T00:00:00.000Z
S-103534,P-1074,Central,59,2024-08-17T00:00:00.000Z
S-103535,P-1098,South,48,2024-06-08T00:00:00.000Z
S-103536,P-1131,West,12,2024-08-13T00:00:00.000Z
S-103537,P-1009,Central,40,2024-01-28T00:00:00.000Z
S-103538,P-1114,East,41,2024-02-14T00:00:00.000Z
S-103539,P-1120,South,49,2024-01-29T00:00:00.000Z
S-103540,P-1192,South,1,2024-01-12T00:00:00.000Z
S-103541,P-1112,South,39,2024-02-21T00:00:00.000Z
S-103542,P-1087,Central,48,2024-08-28T00:00:00.000Z
S-103543,P-1224,South,4,2024-03-12T00:00:00.000Z
S-103544,P-1201,North,25,2024-02-22T00:00:00.000Z
S-103545,P-1071,North,74,2024-07-06T00:00:00.000Z
S-103546,P-1234,Central,76,2024-08-03T00:00:00.000Z
S-103547,P-1067,North,14,2024-04-26T00:00:00.000Z
S-103548,P-1186,East,68,2024-11-26T00:00:00.000Z
S-103549,P-1034,North,50,2024-05-19T00:00:00.000Z
S-103550,P-1234,South,73,2024-10-06T00:00:00.000Z
S-103551,P-1227,North,68,2024-04-15T00:00:00.000Z
S-103552,P-1220,South,22,2024-01-11T00:00:00.000Z
S-103553,P-1107,South,53,2024-09-08T00:00:00.000Z
S-103554,P-1156,East,44,2024-01-17T00:00:00.000Z
S-103555,P-1187,West,75,2024-05-30T00:00:00.000Z
S-103556,P-1000,West,38,2024-09-18T00:00:00.000Z
S-103557,P-1231,West,77,2024-02-10T00:00:00.000Z
S-103558,P-1046,Central,34,2024-11-13T00:00:00.000Z
S-103559,P-1029,North,28,2024-05-01T00:00:00.000Z
S-103560,P-1200,East,41,2024-02-26T00:00:00.000Z
S-103561,P-1213,South,49,2024-09-28T00:00:00.000Z
S-103562,P-1216,West,15,2024-03-03T00:00:00.000Z
S-103563,P-1079,West,23,2024-09-23T00:00:00.000Z
S-103564,P-1115,North,64,2024-01-24T00:00:00.000Z
S-103565,P-1044,East,22,2024-12-29T00:00:00.000Z
S-103566,P-1065,North,35,2024-03-17T00:00:00.000Z
S-103567,P-1153,South,55,2024-12-21T00:00:00.000Z
S-103568,P-1014,North,32,2024-08-09T00:00:00.000Z
S-103569,P-1004,West,42,2024-02-08T00:00:00.000Z
S-103570,P-1099,East,24,2024-03-28T00:00:00.000Z
S-103571,P-1150,Central,35,2024-05-17T00:00:00.000Z
S-103572,P-1057,East,13,2024-01-31T00:00:00.000Z
S-103573,P-1124,East,43,2024-03-27T00:00:00.000Z
S-103574,P-1013,South,26,2024-01-20T00:00:00.000Z
S-103575,P-1198,South,70,2024-05-10T00:00:00.000Z
S-103576,P-1236,Central,35,2024-10-17T00:00:00.000Z
S-103577,P-1040,North,69,2024-03-01T00:00:00.000Z
S-103578,P-1049,Central,75,2024-06-01T00:00:00.000Z
S-103579,P-1013,South,33,2024-07-23T00:00:00.000Z
S-103580,P-1003,North,74,2024-04-14T00:00:00.000Z
S-103581,P-1021,West,17,2024-02-02T00:00:00.000Z
S-103582,P-1193,North,66,2024-06-01T00:00:00.000Z
S-103583,P-1112,Central,22,2024-11-12T00:00:00.000Z
S-103584,P-1057,Central,7,2024-02-24T00:00:00.000Z
S-103585,P-1037,North,23,2024-10-19T00:00:00.000Z
S-103586,P-1142,East,27,2024-11-16T00:00:00.000Z
S-103587,P-1206,East,69,2024-05-27T00:00:00.000Z
S-103588,P-1006,Central,12,2024-06-18T00:00:00.000Z
S-103589,P-1198,North,5,2024-12-30T00:00:00.000Z
S-103590,P-1219,East,11,2024-11-26T00:00:00.000Z
S-103591,P-1104,North,73,2024-05-14T00:00:00.000Z
S-103592,P-1097,Central,39,2024-09-18T00:00:00.000Z
S-103593,P-1154,North,43,2024-06-30T00:00:00.000Z
S-103594,P-1075,West,21,2024-11-28T00:00:00.000Z
S-103595,P-1179,West,36,2024-01-05T00:00:00.000Z
S-103596,P-1091,East,48,2024-07-20T00:00:00.000Z
S-103597,P-1037,South,70,2024-04-04T00:00:00.000Z
S-103598,P-1073,East,39,2024-10-10T00:00:00.000Z
S-103599,P-1122,West,46,2024-09-29T00:00:00.000Z
S-103600,P-1216,Central,29,2024-04-23T00:00:00.000Z
S-103601,P-1201,North,14,2024-09-03T00:00:00.000Z
S-103602,P-1161,North,2,2024-06-11T00:00:00.000Z
S-103603,P-1228,Central,41,2024-06-07T00:00:00.000Z
S-103604,P-1208,East,10,2024-10-16T00:00:00.000Z
S-103605,P-1205,East,15,2024-01-14T00:00:00.000Z
S-103606,P-1102,South,25,2024-10-16T00:00:00.000Z
S-103607,P-1082,South,53,2024-09-30T00:00:00.000Z
S-103608,P-1092,West,44,2024-06-23T00:00:00.000Z
S-103609,P-1061,West,3,2024-11-09T00:00:00.000Z
S-103610,P-1004,Central,30,2024-02-21T00:00:00.000Z
S-103611,P-1220,East,6,2024-02-13T00:00:00.000Z
S-103612,P-1099,West,46,2024-01-23T00:00:00.000Z
S-103613,P-1216,North,61,2024-04-16T00:00:00.000Z
S-103614,P-1195,West,54,2024-11-04T00:00:00.000Z
S-103615,P-1139,Central,45,2024-06-08T00:00:00.000Z
S-103616,P-1027,West,72,2024-12-06T00:00:00.000Z
S-103617,P-1007,West,35,2024-10-09T00:00:00.000Z
S-103618,P-1008,South,69,2024-06-16T00:00:00.000Z
S-103619,P-1006,North,76,2024-04-23T00:00:00.000Z
S-103620,P-1205,South,76,2024-01-28T00:00:00.000Z
S-103621,P-1131,Central,12,2024-01-17T00:00:00.000Z
S-103622,P-1069,North,39,2024-07-21T00:00:00.000Z
S-103623,P-1223,East,11,2024-03-20T00:00:00.000Z
S-103624,P-1081,West,36,2024-09-30T00:00:00.000Z
S-103625,P-1156,East,77,2024-11-12T00:00:00.000Z
S-103626,P-1159,South,26,2024-01-28T00:00:00.000Z
S-103627,P-1023,North,55,2024-11-01T00:00:00.000Z
S-103628,P-1102,Central,16,2024-10-28T00:00:00.000Z
S-103629,P-1214,South,4,2024-09-23T00:00:00.000Z
S-103630,P-1085,South,13,2024-12-10T00:00:00.000Z
S-103631,P-1114,West,62,2024-03-27T00:00:00.000Z
S-103632,P-1056,North,16,2024-03-07T00:00:00.000Z
S-103633,P-1019,West,42,2024-12-17T00:00:00.000Z
S-103634,P-1116,West,13,2024-04-22T00:00:00.000Z
S-103635,P-1117,South,28,2024-05-16T00:00:00.000Z
S-103636,P-1186,Central,23,2024-11-16T00:00:00.000Z
S-103637,P-1036,North,55,2024-05-09T00:00:00.000Z
S-103638,P-1173,West,61,2024-04-20T00:00:00.000Z
S-103639,P-1125,South,76,2024-08-22T00:00:00.000Z
S-103640,P-1024,Central,16,2024-07-30T00:00:00.000Z
S-103641,P-1089,North,16,2024-01-20T00:00:00.000Z
S-103642,P-1237,South,79,2024-04-21T00:00:00.000Z
S-103643,P-1168,South,24,2024-11-25T00:00:00.000Z
S-103644,P-1188,Central,45,2024-09-03T00:00:00.000Z
S-103645,P-1191,East,42,2024-09-06T00:00:00.000Z
S-103646,P-1115,North,34,2024-09-20T00:00:00.000Z
S-103647,P-1213,West,24,2024-10-10T00:00:00.000Z
S-103648,P-1222,Central,25,2024-09-03T00:00:00.000Z
S-103649,P-1051,North,79,2024-01-09T00:00:00.000Z
S-103650,P-1178,Central,79,2024-12-30T00:00:00.000Z
S-103651,P-1116,North,63,2024-11-15T00:00:00.000Z
S-103652,P-1016,West,75,2024-03-29T00:00:00.000Z
S-103653,P-1083,West,60,2024-03-24T00:00:00.000Z
S-103654,P-1160,South,31,2024-11-11T00:00:00.000Z
S-103655,P-1090,South,58,2024-06-06T00:00:00.000Z
S-103656,P-1061,South,57,2024-07-28T00:00:00.000Z
S-103657,P-1075,South,70,2024-08-09T00:00:00.000Z
S-103658,P-1239,Central,69,2024-08-16T00:00:00.000Z
S-103659,P-1065,North,5,2024-04-04T00:00:00.000Z
S-103660,P-1136,West,76,2024-06-18T00:00:00.000Z
S-103661,P-1103,South,31,2024-02-29T00:00:00.000Z
S-103662,P-1139,North,63,2024-12-10T00:00:00.000Z
S-103663,P-1234,North,80,2024-01-26T00:00:00.000Z
S-103664,P-1178,East,63,2024-05-09T00:00:00.000Z
S-103665,P-1154,South,23,2024-11-29T00:00:00.000Z
S-103666,P-1021,East,64,2024-06-09T00:00:00.000Z
S-103667,P-1234,South,12,2024-09-03T00:00:00.000Z
S-103668,P-1215,Central,27,2024-10-11T00:00:00.000Z
S-103669,P-1021,Central,45,2024-08-18T00:00:00.000Z
S-103670,P-1042,East,9,2024-04-28T00:00:00.000Z
S-103671,P-1166,Central,9,2024-02-04T00:00:00.000Z
S-103672,P-1171,East,65,2024-02-22T00:00:00.000Z
S-103673,P-1106,West,38,2024-01-10T00:00:00.000Z
S-103674,P-1181,North,61,2024-08-27T00:00:00.000Z
S-103675,P-1028,South,47,2024-03-31T00:00:00.000Z
S-103676,P-1163,South,40,2024-03-26T00:00:00.000Z
S-103677,P-1208,Central,12,2024-10-03T00:00:00.000Z
S-103678,P-1067,Central,68,2024-02-23T00:00:00.000Z
S-103679,P-1073,North,61,2024-08-28T00:00:00.000Z
S-103680,P-1091,North,9,2024-08-31T00:00:00.000Z
S-103681,P-1091,North,2,2024-06-29T00:00:00.000Z
S-103682,P-1153,East,4,2024-12-06T00:00:00.000Z
S-103683,P-1223,West,71,2024-12-18T00:00:00.000Z
S-103684,P-1037,Central,26,2024-08-06T00:00:00.000Z
S-103685,P-1092,South,23,2024-10-20T00:00:00.000Z
S-103686,P-1145,East,67,2024-06-24T00:00:00.000Z
S-103687,P-1173,North,71,2024-03-03T00:00:00.000Z
S-103688,P-1112,Central,45,2024-06-02T00:00:00.000Z
S-103689,P-1068,North,33,2024-04-05T00:00:00.000Z
S-103690,P-1095,Central,56,2024-12-13T00:00:00.000Z
S-103691,P-1128,West,68,2024-10-06T00:00:00.000Z
S-103692,P-1207,West,80,2024-01-15T00:00:00.000Z
S-103693,P-1192,North,68,2024-07-16T00:00:00.000Z
S-103694,P-1219,North,9,2024-12-24T00:00:00.000Z
S-103695,P-1234,East,14,2024-06-21T00:00:00.000Z
S-103696,P-1104,West,35,2024-07-24T00:00:00.000Z
S-103697,P-1216,North,51,2024-05-31T00:00:00.000Z
S-103698,P-1067,South,47,2024-08-14T00:00:00.000Z
S-103699,P-1030,Central,63,2024-03-31T00:00:00.000Z
S-103700,P-1053,Central,34,2024-01-06T00:00:00.000Z
S-103701,P-1041,East,37,2024-12-29T00:00:00.000Z
S-103702,P-1196,Central,72,2024-02-20T00:00:00.000Z
S-103703,P-1211,Central,8,2024-09-03T00:00:00.000Z
S-103704,P-1028,South,50,2024-01-03T00:00:00.000Z
S-103705,P-1103,East,74,2024-07-30T00:00:00.000Z
S-103706,P-1062,West,59,2024-07-06T00:00:00.000Z
S-103707,P-1037,West,3,2024-08-27T00:00:00.000Z
S-103708,P-1218,Central,29,2024-05-20T00:00:00.000Z
S-103709,P-1227,East,20,2024-04-06T00:00:00.000Z
S-103710,P-1113,East,3,2024-12-02T00:00:00.000Z
S-103711,P-1167,South,39,2024-03-10T00:00:00.000Z
S-103712,P-1011,Central,46,2024-02-20T00:00:00.000Z
S-103713,P-1094,Central,27,2024-07-23T00:00:00.000Z
S-103714,P-1039,Central,8,2024-08-14T00:00:00.000Z
S-103715,P-1010,South,12,2024-03-19T00:00:00.000Z
S-103716,P-1227,Central,18,2024-04-17T00:00:00.000Z
S-103717,P-1148,South,65,2024-06-25T00:00:00.000Z
S-103718,P-1219,East,24,2024-10-21T00:00:00.000Z
S-103719,P-1064,Central,73,2024-10-26T00:00:00.000Z
S-103720,P-1045,Central,26,2024-04-14T00:00:00.000Z
S-103721,P-1155,South,36,2024-09-20T00:00:00.000Z
S-103722,P-1146,East,34,2024-01-05T00:00:00.000Z
S-103723,P-1035,South,20,2024-02-01T00:00:00.000Z
S-103724,P-1064,Central,9,2024-07-20T00:00:00.000Z
S-103725,P-1181,South,3,2024-08-30T00:00:00.000Z
S-103726,P-1086,Central,50,2024-06-01T00:00:00.000Z
S-103727,P-1117,East,61,2024-02-09T00:00:00.000Z
S-103728,P-1076,West,55,2024-10-22T00:00:00.000Z
S-103729,P-1126,South,1,2024-10-09T00:00:00.000Z
S-103730,P-1222,West,16,2024-10-19T00:00:00.000Z
S-103731,P-1072,Central,2,2024-12-03T00:00:00.000Z
S-103732,P-1031,West,16,2024-03-29T00:00:00.000Z
S-103733,P-1069,Central,5,2024-04-29T00:00:00.000Z
S-103734,P-1176,South,6,2024-11-16T00:00:00.000Z
S-103735,P-1017,North,3,2024-03-29T00:00:00.000Z
S-103736,P-1068,Central,41,2024-12-27T00:00:00.000Z
S-103737,P-1089,South,65,2024-09-23T00:00:00.000Z
S-103738,P-1090,East,18,2024-05-23T00:00:00.000Z
S-103739,P-1219,West,65,2024-08-03T00:00:00.000Z
S-103740,P-1153,South,47,2024-10-07T00:00:00.000Z
S-103741,P-1064,West,21,2024-06-05T00:00:00.000Z
S-103742,P-1087,Central,76,2024-01-19T00:00:00.000Z
S-103743,P-1091,East,22,2024-05-05T00:00:00.000Z
S-103744,P-1026,South,69,2024-04-01T00:00:00.000Z
S-103745,P-1012,Central,1,2024-08-05T00:00:00.000Z
S-103746,P-1184,North,68,2024-07-28T00:00:00.000Z
S-103747,P-1108,West,80,2024-06-17T00:00:00.000Z
S-103748,P-1167,East,44,2024-06-22T00:00:00.000Z
S-103749,P-1003,East,32,2024-03-10T00:00:00.000Z
S-103750,P-1223,East,73,2024-06-23T00:00:00.000Z
S-103751,P-1055,Central,25,2024-09-12T00:00:00.000Z
S-103752,P-1022,East,69,2024-03-26T00:00:00.000Z
S-103753,P-1167,West,30,2024-12-11T00:00:00.000Z
S-103754,P-1114,East,49,2024-02-20T00:00:00.000Z
S-103755,P-1205,West,31,2024-02-10T00:00:00.000Z
S-103756,P-1143,Central,36,2024-01-29T00:00:00.000Z
S-103757,P-1234,South,36,2024-12-04T00:00:00.000Z
S-103758,P-1110,Central,19,2024-01-02T00:00:00.000Z
S-103759,P-1211,East,42,2024-04-23T00:00:00.000Z
S-103760,P-1191,South,22,2024-10-06T00:00:00.000Z
S-103761,P-1005,Central,18,2024-02-03T00:00:00.000Z
S-103762,P-1217,East,22,2024-01-15T00:00:00.000Z
S-103763,P-1052,West,5,2024-04-22T00:00:00.000Z
S-103764,P-1026,East,32,2024-08-05T00:00:00.000Z
S-103765,P-1099,West,60,2024-11-12T00:00:00.000Z
S-103766,P-1236,North,20,2024-02-18T00:00:00.000Z
S-103767,P-1145,East,24,2024-10-01T00:00:00.000Z
S-103768,P-1082,Central,16,2024-04-23T00:00:00.000Z
S-103769,P-1089,Central,72,2024-01-10T00:00:00.000Z
S-103770,P-1170,North,36,2024-06-21T00:00:00.000Z
S-103771,P-1083,West,40,2024-12-11T00:00:00.000Z
S-103772,P-1039,West,58,2024-07-04T00:00:00.000Z
S-103773,P-1105,South,15,2024-03-25T00:00:00.000Z
S-103774,P-1005,North,1,2024-12-17T00:00:00.000Z
S-103775,P-1096,North,59,2024-09-23T00:00:00.000Z
S-103776,P-1193,North,12,2024-11-21T00:00:00.000Z
S-103777,P-1155,North,39,2024-04-13T00:00:00.000Z
S-103778,P-1158,South,69,2024-12-14T00:00:00.000Z
S-103779,P-1114,North,78,2024-08-30T00:00:00.000Z
S-103780,P-1186,South,65,2024-11-19T00:00:00.000Z
S-103781,P-1045,North,30,2024-12-12T00:00:00.000Z
S-103782,P-1080,North,66,2024-01-24T00:00:00.000Z
S-103783,P-1139,North,14,2024-03-18T00:00:00.000Z
S-103784,P-1130,South,14,2024-06-01T00:00:00.000Z
S-103785,P-1182,West,32,2024-07-02T00:00:00.000Z
S-103786,P-1093,Central,59,2024-06-30T00:00:00.000Z
S-103787,P-1011,North,30,2024-11-24T00:00:00.000Z
S-103788,P-1044,East,50,2024-01-10T00:00:00.000Z
S-103789,P-1132,East,7,2024-01-27T00:00:00.000Z
S-103790,P-1146,Central,31,2024-07-09T00:00:00.000Z
S-103791,P-1012,South,14,2024-08-11T00:00:00.000Z
S-103792,P-1220,North,77,2024-04-28T00:00:00.000Z
S-103793,P-1152,North,53,2024-02-06T00:00:00.000Z
S-103794,P-1153,South,72,2024-12-01T00:00:00.000Z
S-103795,P-1169,South,32,2024-05-20T00:00:00.000Z
S-103796,P-1041,East,74,2024-03-23T00:00:00.000Z
S-103797,P-1018,Central,69,2024-12-22T00:00:00.000Z
S-103798,P-1019,West,15,2024-07-22T00:00:00.000Z
S-103799,P-1025,South,78,2024-01-17T00:00:00.000Z
S-103800,P-1117,South,72,2024-03-01T00:00:00.000Z
S-103801,P-1036,East,42,2024-03-15T00:00:00.000Z
S-103802,P-1230,Central,26,2024-01-15T00:00:00.000Z
S-103803,P-1072,West,56,2024-09-09T00:00:00.000Z
S-103804,P-1023,East,68,2024-02-13T00:00:00.000Z
S-103805,P-1107,South,80,2024-07-01T00:00:00.000Z
S-103806,P-1199,West,8,2024-02-09T00:00:00.000Z
S-103807,P-1003,South,23,2024-10-08T00:00:00.000Z
S-103808,P-1046,West,10,2024-02-18T00:00:00.000Z
S-103809,P-1002,South,32,2024-11-08T00:00:00.000Z
S-103810,P-1223,Central,63,2024-07-18T00:00:00.000Z
S-103811,P-1205,Central,40,2024-11-27T00:00:00.000Z
S-103812,P-1218,West,56,2024-05-25T00:00:00.000Z
S-103813,P-1180,Central,66,2024-09-19T00:00:00.000Z
S-103814,P-1152,North,60,2024-06-24T00:00:00.000Z
S-103815,P-1229,Central,12,2024-03-04T00:00:00.000Z
S-103816,P-1057,East,40,2024-12-22T00:00:00.000Z
S-103817,P-1079,East,11,2024-03-20T00:00:00.000Z
S-103818,P-1232,Central,33,2024-02-06T00:00:00.000Z
S-103819,P-1215,South,51,2024-01-30T00:00:00.000Z
S-103820,P-1238,East,4,2024-11-13T00:00:00.000Z
S-103821,P-1073,Central,58,2024-11-20T00:00:00.000Z
S-103822,P-1043,North,55,2024-01-20T00:00:00.000Z
S-103823,P-1184,North,60,2024-03-14T00:00:00.000Z
S-103824,P-1154,North,21,2024-04-07T00:00:00.000Z
S-103825,P-1083,West,80,2024-02-14T00:00:00.000Z
S-103826,P-1236,South,62,2024-09-16T00:00:00.000Z
S-103827,P-1224,Central,62,2024-07-20T00:00:00.000Z
S-103828,P-1226,Central,4,2024-08-03T00:00:00.000Z
S-103829,P-1115,Central,59,2024-06-03T00:00:00.000Z
S-103830,P-1143,North,6,2024-07-13T00:00:00.000Z
S-103831,P-1193,Central,40,2024-04-21T00:00:00.000Z
S-103832,P-1187,East,45,2024-05-02T00:00:00.000Z
S-103833,P-1158,Central,58,2024-05-01T00:00:00.000Z
S-103834,P-1021,West,68,2024-08-12T00:00:00.000Z
S-103835,P-1059,North,46,2024-02-21T00:00:00.000Z
S-103836,P-1141,South,56,2024-07-06T00:00:00.000Z
S-103837,P-1203,East,2,2024-08-06T00:00:00.000Z
S-103838,P-1096,East,71,2024-06-29T00:00:00.000Z
S-103839,P-1066,South,11,2024-02-12T00:00:00.000Z
S-103840,P-1171,East,2,2024-04-15T00:00:00.000Z
S-103841,P-1062,North,76,2024-04-01T00:00:00.000Z
S-103842,P-1147,East,13,2024-01-16T00:00:00.000Z
S-103843,P-1131,South,22,2024-05-30T00:00:00.000Z
S-103844,P-1059,West,36,2024-05-01T00:00:00.000Z
S-103845,P-1085,East,34,2024-08-06T00:00:00.000Z
S-103846,P-1222,Central,36,2024-06-15T00:00:00.000Z
S-103847,P-1223,West,67,2024-12-18T00:00:00.000Z
S-103848,P-1111,Central,31,2024-12-04T00:00:00.000Z
S-103849,P-1060,South,53,2024-11-23T00:00:00.000Z
S-103850,P-1124,East,56,2024-02-09T00:00:00.000Z
S-103851,P-1178,East,69,2024-02-07T00:00:00.000Z
S-103852,P-1006,South,58,2024-01-05T00:00:00.000Z
S-103853,P-1049,North,43,2024-08-13T00:00:00.000Z
S-103854,P-1010,Central,38,2024-10-02T00:00:00.000Z
S-103855,P-1039,East,18,2024-04-11T00:00:00.000Z
S-103856,P-1060,West,59,2024-11-04T00:00:00.000Z
S-103857,P-1029,South,62,2024-05-29T00:00:00.000Z
S-103858,P-1118,Central,2,2024-01-13T00:00:00.000Z
S-103859,P-1090,South,33,2024-09-28T00:00:00.000Z
S-103860,P-1172,Central,16,2024-09-11T00:00:00.000Z
S-103861,P-1031,East,3,2024-07-11T00:00:00.000Z
S-103862,P-1147,South,11,2024-06-13T00:00:00.000Z
S-103863,P-1109,South,31,2024-03-04T00:00:00.000Z
S-103864,P-1164,West,66,2024-01-06T00:00:00.000Z
S-103865,P-1068,South,45,2024-12-11T00:00:00.000Z
S-103866,P-1041,South,78,2024-09-10T00:00:00.000Z
S-103867,P-1191,East,77,2024-12-18T00:00:00.000Z
S-103868,P-1019,East,17,2024-11-01T00:00:00.000Z
S-103869,P-1225,Central,79,2024-01-05T00:00:00.000Z
S-103870,P-1110,West,75,2024-08-28T00:00:00.000Z
S-103871,P-1141,Central,27,2024-07-17T00:00:00.000Z
S-103872,P-1180,East,5,2024-11-03T00:00:00.000Z
S-103873,P-1078,West,70,2024-12-02T00:00:00.000Z
S-103874,P-1012,North,22,2024-01-18T00:00:00.000Z
S-103875,P-1061,West,21,2024-11-23T00:00:00.000Z
S-103876,P-1104,West,53,2024-12-18T00:00:00.000Z
S-103877,P-1007,North,60,2024-02-12T00:00:00.000Z
S-103878,P-1119,North,79,2024-09-29T00:00:00.000Z
S-103879,P-1056,North,71,2024-08-16T00:00:00.000Z
S-103880,P-1055,North,20,2024-05-17T00:00:00.000Z
S-103881,P-1083,East,20,2024-01-19T00:00:00.000Z
S-103882,P-1145,East,19,2024-05-12T00:00:00.000Z
S-103883,P-1078,Central,21,2024-07-15T00:00:00.000Z
S-103884,P-1032,North,16,2024-07-09T00:00:00.000Z
S-103885,P-1096,West,47,2024-11-09T00:00:00.000Z
S-103886,P-1222,South,17,2024-02-14T00:00:00.000Z
S-103887,P-1093,Central,44,2024-01-13T00:00:00.000Z
S-103888,P-1144,East,10,2024-11-10T00:00:00.000Z
S-103889,P-1048,West,17,2024-03-08T00:00:00.000Z
S-103890,P-1009,South,72,2024-08-21T00:00:00.000Z
S-103891,P-1035,East,46,2024-12-16T00:00:00.000Z
S-103892,P-1020,East,17,2024-09-12T00:00:00.000Z
S-103893,P-1072,Central,60,2024-01-22T00:00:00.000Z
S-103894,P-1086,Central,8,2024-05-27T00:00:00.000Z
S-103895,P-1114,North,26,2024-02-05T00:00:00.000Z
S-103896,P-1047,East,69,2024-08-01T00:00:00.000Z
S-103897,P-1134,South,65,2024-03-16T00:00:00.000Z
S-103898,P-1042,North,11,2024-02-29T00:00:00.000Z
S-103899,P-1102,East,14,2024-08-07T00:00:00.000Z
S-103900,P-1148,North,79,2024-02-06T00:00:00.000Z
S-103901,P-1022,West,55,2024-11-24T00:00:00.000Z
